product_id,product_name,total_orders,reorder_count,reorder_rate,score
42363,Small Dog Targeted Nutrition Chicken Flavor,1,1,1.0,1.0
13055,Just Once Prenatal One Multivitamin,1,1,1.0,1.0
13050,Glazed Original Walnuts,1,1,1.0,1.0
13032,Cinnamon Toast Crunch,1,1,1.0,1.0
13031,Pizza Roasted Vegetable No Cheese,2,1,0.5,1.0
42913,Iceberg Garden Salad Blend,1,1,1.0,1.0
12357,Purple Cauliflower,1,1,1.0,1.0
12343,"Kale, Apple & Mango Pouch",2,1,0.5,1.0
12285,Chunk Light Tuna in Water Pouch,1,1,1.0,1.0
12271,Smoked Pulled Pork,2,1,0.5,1.0
42834,Organic Mini Peeled Carrots,2,1,0.5,1.0
42833,Mango Apricot Fruit Snack,1,1,1.0,1.0
3583,Unsweetened Coconut Milk Beverage,4,1,0.25,1.0
3539,Chocolate Dark Chocolate Ice Cream Bars,2,1,0.5,1.0
3529,Fully Cooked Original Bacon,1,1,1.0,1.0
3527,Sorbet Pops Banana Coconut,1,1,1.0,1.0
3513,Organic Blueberry,1,1,1.0,1.0
3512,Black Beans Reduced Sodium,2,1,0.5,1.0
3510,Swedish Oatmeal Pancakes,1,1,1.0,1.0
12935,Organic Pasture Raised Brown Eggs,2,1,0.5,1.0
13181,Country Loaf,1,1,1.0,1.0
42184,Turkey Cotto Salami,1,1,1.0,1.0
42183,Super Antioxidant Green Tea,1,1,1.0,1.0
42167,Turkey Breast Oven Roasted Premium Thin Sliced,1,1,1.0,1.0
13062,"Master Brew Kombucha, Pineapple Peach",1,1,1.0,1.0
13255,Family Size Cookie Pack,2,1,0.5,1.0
13252,Baguette Sourdough,1,1,1.0,1.0
13251,Organic Chamomile with Lavender Herbal Tea Bags,3,1,0.3333333333333333,1.0
13245,"Natural Artesian Water, Mini & Mobile",2,1,0.5,1.0
13194,Chewy Granola Bars Variety Pack,3,1,0.3333333333333333,1.0
42336,Luxurious Volume Shampoo,1,1,1.0,1.0
42333,White Cheddar Cheese Popcorn,1,1,1.0,1.0
42294,Certified Compostable Large Baking Cups,1,1,1.0,1.0
42282,Bag of Jumbo Yellow Onions,2,1,0.5,1.0
13027,Raspberry Beret Trail Mix,1,1,1.0,1.0
13025,"Happy Baby Stage 2 Brown Rice Pudding with Banana, Apple  & Cinnamon",1,1,1.0,1.0
12955,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",1,1,1.0,1.0
13514,Old Fashioned Apple Cider,2,1,0.5,1.0
13512,Organic Smoked Chicken Breast,1,1,1.0,1.0
13500,Mild Sliced Cheddar Cheese,2,1,0.5,1.0
13497,Gluten and Dairy Free Sonoma Veggie Burger,2,1,0.5,1.0
13490,Jalapeno Slices,1,1,1.0,1.0
13447,Margherita With Cherry Tomatoes Pizza,1,1,1.0,1.0
13423,Grands! Flaky Layers Original Biscuits,1,1,1.0,1.0
13636,100% Natural Diced Fire Roasted Tomatoes,1,1,1.0,1.0
13375,Vitaminwater Zero Focus Kiwi-Strawberry,1,1,1.0,1.0
13350,Vine Ripened Golden Berries,1,1,1.0,1.0
13318,Organic YoToddler Pouch Pear Spinach Mango Yogurt,1,1,1.0,1.0
13310,Rice Thin Sesame Seed Gluten Free Crackers,1,1,1.0,1.0
13303,"Pinot Noir, California",1,1,1.0,1.0
13291,Organic Cabbage,1,1,1.0,1.0
42224,Coppertop AA Alkaline Batteries,1,1,1.0,1.0
42221,100% Premium Arabica Ground Coffee,1,1,1.0,1.0
42118,Kid Z Bar Organic Honey Graham Energy Snack,1,1,1.0,1.0
42111,"Instant Soup, Soybean Paste with Tofu, Tofu Miso",1,1,1.0,1.0
13519,Original Cracklebred,1,1,1.0,1.0
3485,Berry Shot Dietary Supplement,1,1,1.0,1.0
3706,Sparkling Concord Juice Grape,1,1,1.0,1.0
3699,"Chard, Green, New England Grown",1,1,1.0,1.0
3678,Old Fashioned Pretzel Rods,1,1,1.0,1.0
3676,Regular Cream Cheese Spread,1,1,1.0,1.0
3661,S'mores Luna Bar,2,1,0.5,1.0
12192,Nut Delight Fruit & Nut Bar,1,1,1.0,1.0
12191,Kettle Cooked Original Potato Chips,2,1,0.5,1.0
12154,Wheat Free Oatmeal Snackimals,1,1,1.0,1.0
12149,Grade AA Extra Large Eggs,1,1,1.0,1.0
12144,Gluten-Free Chicken Nuggets,3,1,0.3333333333333333,1.0
12075,Spicy Hummus,2,1,0.5,1.0
12069,Organic Campari Cocktail Tomatoes,1,1,1.0,1.0
13541,100% Whole Wheat Bagels,2,1,0.5,1.0
13755,Instant Oatmeal Maple & Brown Sugar,1,1,1.0,1.0
13751,Organic Sea Salt Dark Chocolate,1,1,1.0,1.0
13675,Pure Tart Cherry 100% Juice,1,1,1.0,1.0
13645,Organic Spaghetti No. 12,1,1,1.0,1.0
13641,Earl Grey  Black Tea Blend,1,1,1.0,1.0
3330,White Cheddar Snack Crackers Cheddar Bunnies,1,1,1.0,1.0
3274,Black Tea Pyramids,2,1,0.5,1.0
3243,Red Onions,2,1,0.5,1.0
3226,Unsalted Smooth All Natural Peanut Butter,2,1,0.5,1.0
3481,Pineapple,3,1,0.3333333333333333,1.0
3480,Organic Sweet Corn,1,1,1.0,1.0
3431,Squeezed Lemonade,2,1,0.5,1.0
3407,Reddi Wip Fat Free Whip Cream,1,1,1.0,1.0
3398,Dark Chocolate with Whole Hazelnuts,1,1,1.0,1.0
13605,Frosted berry Strawberry Toaster Pastries,1,1,1.0,1.0
13776,Summer Strawberry Fruit Strip,1,1,1.0,1.0
13603,Tarragon Chicken Salad,1,1,1.0,1.0
13595,337 Cabernet Sauvignon Wine,1,1,1.0,1.0
13578,Natural Sliced Gouda Cheese,1,1,1.0,1.0
13573,Mini Butter Croissant,1,1,1.0,1.0
13563,Mushroom Baby Bella,1,1,1.0,1.0
12068,Ritz Peanut Butter Cracker Sandwiches,1,1,1.0,1.0
12240,Vanilla Protein Almond Milk,1,1,1.0,1.0
12204,Vegetable Medley,1,1,1.0,1.0
12196,Chicken Quesadilla,1,1,1.0,1.0
12193,100% Florida Orange Juice,1,1,1.0,1.0
3594,Milk Whole,1,1,1.0,1.0
12039,Organic Pear Juice,1,1,1.0,1.0
12020,"Mighty 4 Sweet Potato, Blueberry, Millet & Greek Yogurt Tots Snack",3,1,0.3333333333333333,1.0
12016,Organic Bran Flakes Cereal,1,1,1.0,1.0
12015,Asparagus Spears,2,1,0.5,1.0
13858,Organic All Stars Pasta In Tomato & Cheese Sauce,3,1,0.3333333333333333,1.0
41999,Cut Tulips (Choose Color),2,1,0.5,1.0
41990,Bagel Chips,1,1,1.0,1.0
41984,Margarine Quarters,1,1,1.0,1.0
42093,Yogurt Covered Pretzels,2,1,0.5,1.0
42091,Pesto Sauce,2,1,0.5,1.0
42084,Taster's Choice French Roast Instant Coffee,1,1,1.0,1.0
42083,Decaffeinated Irish Breakfast Tea Bags,1,1,1.0,1.0
42075,Lavender Multi-Surface Everyday Cleaner,2,1,0.5,1.0
42073,Extra Virgin Olive Oil Spread,1,1,1.0,1.0
42013,Original Thins,1,1,1.0,1.0
42001,"Tuna Ventresca, in Olive Oil",2,1,0.5,1.0
13834,Ultra Thin Oven Roasted Turkey Breast,2,1,0.5,1.0
13815,Honey Maple Ham,1,1,1.0,1.0
13805,Gluten Free Everything Baked Cracker,1,1,1.0,1.0
13798,French Roast Organic Whole Bean Coffee,1,1,1.0,1.0
14032,Tortilla Chips,1,1,1.0,1.0
14006,Mixed Berry Fruit On The Bottom Yogurt,1,1,1.0,1.0
13988,Snow Peas,1,1,1.0,1.0
13966,Chicken Pot Pie,6,1,0.16666666666666666,1.0
13935,Hot Chocolate All Natural,1,1,1.0,1.0
14150,"Deli Slices, Bologna Style",1,1,1.0,1.0
14147,Sweet Cream Salted Butter,3,1,0.3333333333333333,1.0
13774,Sun Blossom Probiotic Kombucha,1,1,1.0,1.0
13772,Cherry Garcia Frozen Yogurt,1,1,1.0,1.0
13914,Cheez-It Baked Snack Crackers,1,1,1.0,1.0
13913,"Sparkling Citrus Beverage, with Orange Pulp!",1,1,1.0,1.0
13909,Jasmine Rice,1,1,1.0,1.0
13898,Dark Chocolate with Marzipan,1,1,1.0,1.0
13889,Cashew Milk Salted Caramel Cluster Non-Dairy Frozen Dessert,1,1,1.0,1.0
13882,Goat Milk Yogurt Blueberry,1,1,1.0,1.0
13877,Smoked Salmon,2,1,0.5,1.0
41970,Vanilla Milk Chocolate Ice Cream Bars,1,1,1.0,1.0
41956,Aduki Beans,1,1,1.0,1.0
41953,Vegetarian Chili Seasoning,2,1,0.5,1.0
41921,Frozen Mango Chunks,1,1,1.0,1.0
12004,Organic Colorado Cracked Wheat Bread,1,1,1.0,1.0
11992,Organic Carrots & Ranch Dip,1,1,1.0,1.0
43179,Vanilla Protein Monster Shake,1,1,1.0,1.0
43165,Orange Peel In Dark Chocolate Bar,2,1,0.5,1.0
43112,Split Top White Bread,1,1,1.0,1.0
43050,Salmon Roll,1,1,1.0,1.0
43049,"Dish Liquid/Hand Soap, Triple Action, Orange",2,1,0.5,1.0
43210,Rolled Oats,2,1,0.5,1.0
43205,Low Sodium Black Beans,1,1,1.0,1.0
11984,Clean Day Fabric Softener Lavender Scent,1,1,1.0,1.0
11983,Simply 100 Strawberry Blended Non-Fat Greek Yogurt,1,1,1.0,1.0
14063,Triscuit Original Baked Whole Grain Wheat Crackers,1,1,1.0,1.0
14267,Organic Refried Black Beans,2,1,0.5,1.0
14228,Cran Raspberry Juice Drink,1,1,1.0,1.0
14223,Fettuccine  No. 6 Pasta,1,1,1.0,1.0
14183,Fruit & Nutty Almonds Raisins Cranberries Pecans Granola,2,1,0.5,1.0
14140,Ultra Soft & Strong,1,1,1.0,1.0
14133,Lean Protein & Fiber Bar Chocolate Almond Brownie,1,1,1.0,1.0
14117,Premium Traditional Homestyle Cream Style Corn,1,1,1.0,1.0
14089,Organic Freeze Dried Bananas,2,1,0.5,1.0
14077,Homemade Marinara Sauce,1,1,1.0,1.0
14074,"Cheese Alternative, American Style, Slices",1,1,1.0,1.0
41874,Villagio Marzano Heavenly Tomatoes,1,1,1.0,1.0
41858,Spelt Mini Pretzels,1,1,1.0,1.0
41842,Organic Gluten Free Chia Plus with Quinoa & Amaranth Waffles,1,1,1.0,1.0
41836,Rainbow Crisps Fig And Olive Crackers,2,1,0.5,1.0
41834,Green Chile Enchilada Sauce,1,1,1.0,1.0
41975,Crunchy Almond Cereal,1,1,1.0,1.0
41793,Mini Chocolate Chunk Cookies,1,1,1.0,1.0
41785,Organic Nine Mixed Grain Bread,1,1,1.0,1.0
41783,Meatloaf,1,1,1.0,1.0
14277,Kava Stress Relief Tea,1,1,1.0,1.0
11974,Goat Milk Yogurt Vanilla,1,1,1.0,1.0
11961,Organic Nuts & Vanilla Beverage,1,1,1.0,1.0
11945,Organic Gluten & Wheat Free Homestyle Waffles,1,1,1.0,1.0
11937,Mixed Berries,2,1,0.5,1.0
11891,Kidz Baked Chicken Nuggets,1,1,1.0,1.0
11885,"Sparkling Water, Bottles",1,1,1.0,1.0
12061,Scar Treatment Sheets,1,1,1.0,1.0
11857,Kickstart Pineapple Orange Mango,1,1,1.0,1.0
11845,100% Mango Juice,1,1,1.0,1.0
11844,Dolmas Stuffed Grape Leaves,1,1,1.0,1.0
11819,Laundry Detergent Free & Clear,2,1,0.5,1.0
11807,Rustic Italian Vegetable Soup,1,1,1.0,1.0
14466,Oat Chocolate Chip Coconut Whenever Bars,1,1,1.0,1.0
3126,Oreo Cookie n' Cream Yogurt,1,1,1.0,1.0
14381,Whole Grain Cheddar Baked Goldfish Crackers,1,1,1.0,1.0
14376,Fiesta Lime Rice Chips,1,1,1.0,1.0
14371,Organic Nonfat Milk,1,1,1.0,1.0
14366,Enlighten Mint Organic,1,1,1.0,1.0
14355,Organic Beef Bone Broth,1,1,1.0,1.0
14332,Organic Yellow Mustard,6,1,0.16666666666666666,1.0
14303,Cut Green Beans Valley Fresh Steamers,1,1,1.0,1.0
14461,Organic Freeze-Dried Mango,2,1,0.5,1.0
14447,Chocolate Mint Builder's Bar,1,1,1.0,1.0
14444,Smokehouse Almonds,1,1,1.0,1.0
14437,Total Greek Yogurt With Honey,1,1,1.0,1.0
14429,Organic Ground Black Pepper,1,1,1.0,1.0
41805,Strawberry Lemonade,1,1,1.0,1.0
41801,Cold Pressed Watermelon & Lemon Juice Blend,1,1,1.0,1.0
14401,2-Ply 100% Recycled White Facial Tissues,2,1,0.5,1.0
14394,"Hello Morning Blueberry, Banana & Quinoa Oatmeal",1,1,1.0,1.0
14386,Cherry Preserves,2,1,0.5,1.0
43310,Organic Almond Butter With Carob Macrobar,1,1,1.0,1.0
43279,Non-Fat Greek Yogurt With Strawberries on the Bottom,5,1,0.2,1.0
43264,Herbal Tea Bags Organic Turmeric With Meadowsweet & Ginger 16 Ct,1,1,1.0,1.0
43263,Crunchy Oats N' Honey Granola Bars,2,1,0.5,1.0
43262,Original Sauce,4,1,0.25,1.0
43221,Egg Salad,1,1,1.0,1.0
43376,Vegetarian Roll,1,1,1.0,1.0
43355,Gluten Free Extra Thick Rolled Oats,1,1,1.0,1.0
43354,Rich Dark Chocolate Nutrition Shake,1,1,1.0,1.0
11778,Organic Tomato Lower Sodium Soup,1,1,1.0,1.0
14556,Odor Fresh Scent Flying Insect Killer,1,1,1.0,1.0
14553,Oats & Honey Granola,1,1,1.0,1.0
14488,Sliced Muenster Cheese,1,1,1.0,1.0
41621,Lemon Ginger Tea Bags,2,1,0.5,1.0
41618,Gluten Free Uncured Frozen Pepperoni Pizza,1,1,1.0,1.0
41605,Chocolate Bar Milk Stevia Sweetened Salted Almond,1,1,1.0,1.0
3090,Very Berry Flavor Sparkling Mineral Water,1,1,1.0,1.0
3085,Cf Hny Almnd Granola 11,1,1,1.0,1.0
3081,"Organic Creamies Strawberry, Raspberry & Carrot Freeze-Dried Fruit Snacks",1,1,1.0,1.0
3066,Organic Balance Milk Protein Shake Dark Chocolate,1,1,1.0,1.0
3061,Swiss Rolls,1,1,1.0,1.0
47955,Strawberry Lowfat Milk,1,1,1.0,1.0
47948,Glutin Free Low Fat Rice Crackers Black Sesame and Soy Sauce Bag,1,1,1.0,1.0
47943,Unsweetened Terere Yerba Mate,1,1,1.0,1.0
47931,Diet Cola,1,1,1.0,1.0
47893,Steel Cut Irish Oatmeal,3,1,0.3333333333333333,1.0
14421,Espresso Ground Coffee,1,1,1.0,1.0
14420,Fat Free Gluten Free Low Sodium 12 Flavor Gummi Bears,1,1,1.0,1.0
14409,Pico De Gallo Beans & Rice Chips,1,1,1.0,1.0
14764,Organic Sprouted Wheat Bagels,1,1,1.0,1.0
14722,Top Chef Crustless Chicken Pot Pie,1,1,1.0,1.0
14705,Pie Crusts,2,1,0.5,1.0
14704,Organic Bagged Valencia Oranges,4,1,0.25,1.0
14668,Organic Premium Sweet Petite Mini Peeled Carrots,1,1,1.0,1.0
41544,Organic Crushed Fire Roasted Tomatoes,6,1,0.16666666666666666,1.0
41520,Deviled Egg Potato Salad,1,1,1.0,1.0
41757,Organic Air Chilled Whole Chicken,2,1,0.5,1.0
41753,Ocean Paradise All Purpose Cleaner,1,1,1.0,1.0
41722,Original Thin Pepperoni Pizza,2,1,0.5,1.0
41714,Smooth & Balanced Pike Place Medium Roast Ground Coffee,2,1,0.5,1.0
41690,California Cauliflower,3,1,0.3333333333333333,1.0
41680,Sweet Iced Tea,1,1,1.0,1.0
41674,Reduced-fat Soft Cream Cheese,2,1,0.5,1.0
14657,Whole Wheat Challah Rolls,1,1,1.0,1.0
14576,Delights Turkey Sausage Egg Whites & Cheese English Muffin,1,1,1.0,1.0
41582,Gravy Lovers Chicken Feast Can Cat Food,1,1,1.0,1.0
41570,Active Dry Yeast,4,1,0.25,1.0
41565,Carrot Sticks,1,1,1.0,1.0
11773,Classic Roast Medium Ground Coffee,1,1,1.0,1.0
11770,Ibuprofen 200mg Coated Tablets Pain Reliever/Fever Reducer,1,1,1.0,1.0
11737,Organic Lemon Lowfat Yogurt,1,1,1.0,1.0
11732,Seeds The Day Organic Bread,1,1,1.0,1.0
11707,Peanut Butter Chocolate Chip Macrobar,1,1,1.0,1.0
11689,On the Go Low Fat Cottage Cheese,1,1,1.0,1.0
11869,String Cheese,1,1,1.0,1.0
11448,Strained Non Fat Orange & Ginger Yogurt,1,1,1.0,1.0
11447,Chorizo Seitan,2,1,0.5,1.0
11432,Chopped Kale,1,1,1.0,1.0
11412,Fabric Softener Dryer Sheet Free & Gentle Fabric Enhancers,1,1,1.0,1.0
11408,Crushed Tomatoes,6,1,0.16666666666666666,1.0
14778,Organic Chocolate Chip Chewy Granola Bars,2,1,0.5,1.0
41376,Ground Veal,3,1,0.3333333333333333,1.0
41367,Frosted Mini-Wheats Blueberry Cereal,1,1,1.0,1.0
41517,Sidekicks Chocolate Shake,1,1,1.0,1.0
41453,Eggo Buttermilk Pancakes,1,1,1.0,1.0
41437,Hearty Minestrone with Vegetables Soup,1,1,1.0,1.0
14891,Black Coffee,1,1,1.0,1.0
14875,Soft & Smooth Whole Grain White Bread,1,1,1.0,1.0
14874,Organic Eggs Large,1,1,1.0,1.0
14863,Cellentani Pasta,1,1,1.0,1.0
14862,Aged White Cheddar Puffs Cheese Snacks,1,1,1.0,1.0
14861,Chocolate Cereal,1,1,1.0,1.0
14853,Organic Oat Non-Dairy Original Beverage,1,1,1.0,1.0
14833,Sweet Rejuvenation Cashew Butter Macrobar,1,1,1.0,1.0
41602,Deli Select Ultra Thin Honey Ham,1,1,1.0,1.0
41596,Frozen Blueberries,1,1,1.0,1.0
41588,Firm Tofu,5,1,0.2,1.0
41329,Carrot And Celery Sticks,2,1,0.5,1.0
41319,Sea Salt Caramel Gelato,2,1,0.5,1.0
41315,Organic Handmade Granola,1,1,1.0,1.0
41302,Honey Barbecue Sauce,1,1,1.0,1.0
14971,Pineapple Coconut Water,2,1,0.5,1.0
14965,"Hello Morning Apple, Cinnamon & Quinoa Oatmeal",1,1,1.0,1.0
14945,Egg & Smoked Gouda Multi-Grain Flatbread Breakfast Sandwich,1,1,1.0,1.0
14927,Blueberry,1,1,1.0,1.0
14924,Organic Yerba Mate Traditional,1,1,1.0,1.0
14917,Blackberry Yogurt,1,1,1.0,1.0
14910,Crunchy Corn Sticks,1,1,1.0,1.0
41435,Beef Knockwurst,1,1,1.0,1.0
41433,Fresh Roasted Tomate & Chile Asado Medium Salsa,1,1,1.0,1.0
41408,Goat's Milk Cheese,1,1,1.0,1.0
41392,Harvest Berry Chewy Granola Bars,1,1,1.0,1.0
41391,Zinfandel,1,1,1.0,1.0
3655,Organic Energy Drink Ruby Red,1,1,1.0,1.0
3651,Dairy Pure Fresh Half & Half,1,1,1.0,1.0
15242,Flavor Blasted Xtra Cheddar/Colors Variety Pack Baked Snack Crackers,1,1,1.0,1.0
15221,2% Milk,1,1,1.0,1.0
15200,Organic Green Beans,2,1,0.5,1.0
15148,2 Ply Ultra Absorbent Paper Towel Rolls,1,1,1.0,1.0
15143,Blueberry Pint,2,1,0.5,1.0
15109,Eggo Blueberry Waffles Family Pack,1,1,1.0,1.0
15083,Hommus Sundried Tomato & Basil,1,1,1.0,1.0
15070,Low Fat Vanilla Non Dairy Yogurt,1,1,1.0,1.0
15041,"Superfood Cranberry, Almond & Lucuma Seedbar",1,1,1.0,1.0
15030,Seltzer Calorie-free,1,1,1.0,1.0
15011,"Pita Chips, Simply Naked",1,1,1.0,1.0
15005,"Just Crisp, Parmesan",1,1,1.0,1.0
14999,Grade A Large Brown Eggs,2,1,0.5,1.0
41330,Alkaline Water,1,1,1.0,1.0
3148,Ready Wipe Flushable Wipes,1,1,1.0,1.0
15325,Asian Sesame Chopped Salad Kit,1,1,1.0,1.0
41277,French Bread,3,1,0.3333333333333333,1.0
41272,Mandarin Oranges in Light Syrup,1,1,1.0,1.0
41254,Beer Especial,1,1,1.0,1.0
11629,Classic Meatless Meatballs,1,1,1.0,1.0
11577,Pure Ground Black Pepper,2,1,0.5,1.0
11543,Vanilla Protein Protein Shake,2,1,0.5,1.0
11516,"Hot Italian, Lean Turkey Sausage",1,1,1.0,1.0
11492,Zero Ultra Energy Drink,1,1,1.0,1.0
43445,Sparkling Energy Water Lemon Lime,1,1,1.0,1.0
43415,Original Cinnamon Granola with Cranberries and Sunflower Seeds,1,1,1.0,1.0
11481,Organic Quinoa & Brown Rice With Garlic,3,1,0.3333333333333333,1.0
11463,Honey Ham,1,1,1.0,1.0
11461,White Corn Tortillas,4,1,0.25,1.0
11456,Sour Cream & Onion Flavored Potato Chips,2,1,0.5,1.0
41165,Cheese Puffs,1,1,1.0,1.0
15497,Mint Anti-Diarrheal,1,1,1.0,1.0
15487,Raspberry English Tea Scones,1,1,1.0,1.0
15483,Sparkling Peach Nectarine Soda,1,1,1.0,1.0
15429,Organic Chai Tea Latte Concentrate,1,1,1.0,1.0
15383,Garlic Alfredo Sauce,2,1,0.5,1.0
15366,Blueberry Soy Yogurt,1,1,1.0,1.0
15343,Coffee Blended Low-Fat Greek Yogurt,1,1,1.0,1.0
47990,White Chocolate Macadamia Nut Energy Bar,1,1,1.0,1.0
2996,Honeysuckle Hand Soap,2,1,0.5,1.0
2983,Kosher Medium Cheddar Cheese,1,1,1.0,1.0
2979,Beyond Beef Beefy Crumble,4,1,0.25,1.0
2974,Regular,1,1,1.0,1.0
2969,Gluten Free Plain Tortillas,1,1,1.0,1.0
2929,Coconut Aminos Teriyaki Sauce,1,1,1.0,1.0
3192,Lean Ground Beef,1,1,1.0,1.0
15293,Classic Iceberg Salad,1,1,1.0,1.0
15271,Whole Grain Stone Ground Brown Rice Flour,2,1,0.5,1.0
41238,Parmesan Couscous Mix,2,1,0.5,1.0
41213,French Loaf,1,1,1.0,1.0
41212,Flax Milk Dairy Free Protein+ Unsweetened Vanilla,1,1,1.0,1.0
41176,American Slices Cheese,2,1,0.5,1.0
3648,Organic & Raw Grape Kombucha,1,1,1.0,1.0
3628,Gluten Free Paleo Fettuccine,1,1,1.0,1.0
47783,Apple & Cherry Fruit Bar,1,1,1.0,1.0
47758,Oreo Ice Cream Bars,1,1,1.0,1.0
47740,Dijon Honey Mustard Dressing,1,1,1.0,1.0
47719,Banana Raspberry & Brown Rice Stage 2,1,1,1.0,1.0
47668,Smarty Dish Free and Clear Dishwasher Tablets,1,1,1.0,1.0
11331,Deluxe Mixed Nuts,1,1,1.0,1.0
11323,Medium Roast Extra Bold K-Cup Packs Coffee,1,1,1.0,1.0
43556,Diet Lemon Lime Soda,1,1,1.0,1.0
15714,Genuine Chocolate Non Dairy Protein Shake,1,1,1.0,1.0
40997,Lemon Sparkling Mountain Spring Water,2,1,0.5,1.0
40996,Mini Sesame Croccantini Artisan Crackers,1,1,1.0,1.0
40992,Chopped Tomatoes,2,1,0.5,1.0
15604,Fat Free Plain Yogurt,3,1,0.3333333333333333,1.0
15599,Naturally Hickory Smoked Thick Cut Bacon,1,1,1.0,1.0
15595,Spanish Rice,1,1,1.0,1.0
15592,Organic Baby Romaine Lettuce,3,1,0.3333333333333333,1.0
15591,Gluten Free Steel Cut Oats,3,1,0.3333333333333333,1.0
15532,Classic Honey Peanut Butter Squeeze,1,1,1.0,1.0
15518,Uncured Canadian Bacon Breakfast Burrito,1,1,1.0,1.0
15510,Organic Vegetarian No-Chicken Broth,1,1,1.0,1.0
41116,Spinach Dijon Salad,1,1,1.0,1.0
41068,Orange Cherry Grape Ice Pops,1,1,1.0,1.0
41066,Mild Organic Salsa,2,1,0.5,1.0
15322,Sriracha Chicken Big Burrito,1,1,1.0,1.0
15820,Cafe Cuisine Sesame Chicken,1,1,1.0,1.0
15803,Organic Sweet Potato Puree,1,1,1.0,1.0
15790,Organic Veggie Bites,1,1,1.0,1.0
15785,Sticks The Pounder Pretzels,1,1,1.0,1.0
15981,Unsweetened Soymilk,2,1,0.5,1.0
41058,Tropical Gold Chunks All Natural Pineapple,2,1,0.5,1.0
41056,Classic While Dinner Plates,1,1,1.0,1.0
41047,Tropical Tango Punch Organic Juice Drink,1,1,1.0,1.0
41007,Toffee & Sea Salt Milk Chocolate Bar,1,1,1.0,1.0
41005,Indian Mattar Tofu,1,1,1.0,1.0
15783,Smoked 5 Spice Tofu,1,1,1.0,1.0
15773,Snapshot Wheat Beer,1,1,1.0,1.0
15772,Pineapple Spears,1,1,1.0,1.0
15767,Blackened Chicken Salad,1,1,1.0,1.0
15750,Whole Bean French Roast Coffee,1,1,1.0,1.0
15740,Pumpkin Fig Ancient Grain Granola,4,1,0.25,1.0
15892,Veggie Dogs,1,1,1.0,1.0
40877,Paper Napkins,1,1,1.0,1.0
40859,Semi Sweet Chocolate Chips,1,1,1.0,1.0
40805,Lavender Household Multi-Surface Cleaner & Disinfectants,1,1,1.0,1.0
40789,Soy Free Buttery Sticks,1,1,1.0,1.0
40787,"Bread, Healthy Multi-Grain",1,1,1.0,1.0
40763,Pumpkin Yoghurt,1,1,1.0,1.0
40742,French Roast Whole Bean Coffee,1,1,1.0,1.0
40986,Raspberry Sorbet Pops,1,1,1.0,1.0
40982,Organic Lavenberry Puree Level 2,2,1,0.5,1.0
40974,Chopped Garlic,1,1,1.0,1.0
40961,Fresh Salsa,1,1,1.0,1.0
40945,Baking Chopped Pecans,2,1,0.5,1.0
40939,Drinking Water,1,1,1.0,1.0
40898,Vanilla Caramel Fudge Ice Cream,2,1,0.5,1.0
15842,Dairy Free Coconut Milk Yogurt Alternative,2,1,0.5,1.0
15899,Organic Reduced Sodium Tamari,2,1,0.5,1.0
15895,Queso Chihuahua Quesadilla Cheese Shredded,1,1,1.0,1.0
43534,Foam Plates,1,1,1.0,1.0
43530,Caramel Corn Rice Cakes,1,1,1.0,1.0
43523,Caffe Verona Dark Ground Coffee,1,1,1.0,1.0
43514,"Organic Turkey, Carrot & Potato Formula Adult Dog Food",1,1,1.0,1.0
43513,Organic Half Baby Spinach & Half Baby Arugula,2,1,0.5,1.0
43509,Ultra Thin Roast Beef,1,1,1.0,1.0
43502,Captain America Assorted Fruit Flavored Snacks,1,1,1.0,1.0
43457,Gentle Cleansing Bars,1,1,1.0,1.0
43621,Chik'n Patties,1,1,1.0,1.0
43619,Mango Protein Juice Smoothie,2,1,0.5,1.0
43616,Chocolate Chip Granola,1,1,1.0,1.0
43611,Greek 100 Calories Blueberry Fat Free Yogurt,1,1,1.0,1.0
43597,Organic 55% Semi Sweet dark Chocolate Chips,1,1,1.0,1.0
43577,2-Ply Facial Tissue,1,1,1.0,1.0
16154,Mini Peanut Butter Sandwich Crackers,1,1,1.0,1.0
16136,Organic Apple Cider Vinegar & Honey All Natural Drink,1,1,1.0,1.0
16070,Organic Elmo Noodlemania Soup,1,1,1.0,1.0
16014,Barbeque Potato,2,1,0.5,1.0
16008,2chic Blackberry & Coconut Milk Ultra-Repair Shampoo,1,1,1.0,1.0
16004,"Cheese, Provolone",1,1,1.0,1.0
16001,Coffee Mexican Vanilla,1,1,1.0,1.0
15987,Artichoke Hearts Marinated Quartered,1,1,1.0,1.0
16215,100% Natural Beef Broth,1,1,1.0,1.0
16177,Grands Southern Homestyle Biscuit,1,1,1.0,1.0
16174,Original Vegenaise Dressing & Sandwich Spread,1,1,1.0,1.0
16170,Italian Style Meatballs & Mozzarella Sandwiches,1,1,1.0,1.0
15979,Extra Sharp Cheddar Cheese Block,1,1,1.0,1.0
15950,Chik'n Nuggets,1,1,1.0,1.0
15923,Supremely Spicy Hummus,3,1,0.3333333333333333,1.0
15905,Low Sodium 100% Vegetable Juice,1,1,1.0,1.0
2770,Brownberry Natural Wheat Bread,1,1,1.0,1.0
11259,2% Low-fat Cottage Cheese,1,1,1.0,1.0
11256,Original Magic Eraser,2,1,0.5,1.0
